id|pmid|doi|first_author|year|title|other_study_identifier|url|extracted|tentatively_identified_test_substance|machine_confidence|tsca|fifra|toxcast
23616|29605196|||||||0||0.777778|||
23617|29605203|||||||0|['Tiotropium']|1|||
23618|29605310|||||||0|['Epinephrine']|0.777778|1||
23619|29605312|||||||0|['Progesterone']|0.777778|1||
23620|29605320|||||||0|['Glycogen']|0.777778|1||
23621|29605326|||||||0|['Propionic acid']|0.888889|1|1|
23622|29605410|||||||0|['Bisphenol A', 'Eosin', 'Hematoxylin']|0.888889|1|1|1
23623|29605455|||||||0|['Carvedilol']|1|||
23624|29605615|||||||0|['Cr', 'Mn', 'Co', 'Ni', 'Cu', 'Cd', 'Sb', 'Pb']|0.777778|||
23625|29605646|||||||0||1|||
23626|29605666|||||||0|['Juvenile hormone', 'Pyriproxyfen']|1||1|
23627|29605748|||||||0|['Phthalate']|0.888889|||
23628|29605795|||||||0||1|||
23629|29606543|||||||0||1|||
23630|29606886|||||||0|['Apixaban']|1|||
23631|29606968|||||||0|['betulinic acid', 'Metformin']|0.888889|||
23632|29607517|||||||0|['Citric acid']|1|1|1|
23633|29607521|||||||0|['Acetone']|1|1|1|
23634|29607533|||||||0|['Voriconazole']|1|||
23635|29607535|||||||0||0.888889|||
23636|29607693|||||||0|['Chitosan', 'Ketorolac']|0.888889|1|1|
23637|29607889|||||||0|['Streptozotocin']|0.888889|||
23638|29607891|||||||0|['Methotrexate']|0.888889|1||
23639|29607939|||||||0|['Methadone']|1|||
23640|29608312|||||||0|['Doxorubicin']|1|||
23641|29608440|||||||0|['Glycine', 'Succinate']|0.888889|1||
23642|29608441|||||||0||0.888889|||
23643|29608594|||||||0||0.888889|||
23644|29608768|||||||0|['Oxycodone']|0.777778|||
23645|29608829|||||||0|['Streptozotocin']|0.888889|||
23646|29608910|||||||0||1|||
23647|29608983|||||||0|['Radon 222']|1|||
23648|29609105|||||||0|['Chlorpyrifos']|1||1|
23649|29609113|||||||0|['D-Mannitol', 'Glycyrrhizin']|0.777778|1||
23650|29609172|||||||0|['Copper']|0.777778|1|1|
23651|29609512|||||||0||1|||
23652|29609542|||||||0|['Aromatic hydrocarbons', 'Hydrocarbons', 'Polycyclic aromatic hydrocarbons']|0.777778||1|
23653|29609869|||||||0|['Collagen', 'Leptin']|0.777778|1||
23654|29700124|||||||0||1|||
23655|29700231|||||||0||0.777778|||
23656|29700420|||||||0|['Arsenic', 'Cadmium', 'Chromium']|1|1||
23657|29700652|||||||0|['Arginase', 'Arginine', 'L-Arginine', 'Nitric oxide']|1|1||
23658|29700681|||||||0|['Malathion', 'Nerve growth factor']|1||1|
23659|29700700|||||||0|['Barium']|1|1||
23660|29700717|||||||0|['Hepatocyte growth factor']|1|||
23661|29700996|||||||0|['Bisphenol A', 'Monobenzyl phthalate', 'Phthalate']|1|1|1|1
23662|29701261|||||||0|['17beta-Trenbolone', 'Acetate']|0.777778|||
23663|29701266|||||||0|['Oil red O']|0.888889|||
23664|29701493|||||||0|['Acetate', 'Butyrate', 'Cellobiose', 'Pectin', 'Starch']|0.777778|1||
23665|29701502|||||||0||1|||
23666|29701749|||||||0|['Fluvastatin', 'Formic acid', 'Isoquercitrin', 'Methanol', 'Naringenin', 'Naringin', 'Rosuvastatin']|1|1|1|
23667|29701774|||||||0||0.888889|||
23668|29701794|||||||0|['Aminopyralid', 'Ergot alkaloids', 'Ergovaline', 'Norepinephrine', 'Serotonin']|0.888889|1||
23669|29702045|||||||0|['Isoflurane']|0.888889|||
23670|29702047|||||||0|['Guaifenesin', 'Nitric oxide']|1|1||
23671|29702088|||||||0|['Cadmium']|0.777778|1||
23672|29702137|||||||0|['Quetiapine', 'Venlafaxine']|0.777778|||
23673|29702366|||||||0|['Arginine', 'Carnitine', 'Glutamic acid', 'Melatonin', 'Tyrosine']|1|1||
23674|29702460|||||||0|['Glutathione', 'Lead', 'Peroxidase']|1|1||
23675|29702479|||||||0|['beta-Cyclodextrin', 'Simvastatin']|1|1|1|
23676|29702725|||||||0|['Linopirdine']|1|||
23677|29702735|||||||0|['Histamine', 'Mizolastine']|1|1||
23678|29703379|||||||0|['Lead']|1|1||
23679|29703381|||||||0|['Coptisine', 'Isoquinoline', 'Palmatine']|1|1||
23680|29703382|||||||0|['Indican', 'Methotrexate', 'Sulfate']|1|1||
23681|29703389|||||||0|['Diphosphate', 'Sulfate', 'Uridine']|1|1||
23682|29703430|||||||0|['Methylphenidate', 'Methylphenidate hydrochloride']|0.888889|||
23683|29703512|||||||0|['Arsenic', 'Barium', 'Cobalt', 'Lead', 'Manganese', 'Molybdenum', 'Zinc']|0.888889|1|1|
23684|29703676|||||||0|['Bis(2-ethylhexyl) tetrabromophthalate', 'Phosphate', 'Polyurethane']|1|1||
23685|29703737|||||||0|['Propidium']|0.888889|||
23686|29704095|||||||0||1|||
23687|29704175|||||||0|['Glutathione']|0.777778|1||
23688|29704215|||||||0|['Fluconazole']|1|||
23689|29704489|||||||0||1|||
23690|29704554|||||||0||0.888889|||
23691|29704576|||||||0|['Aluminum']|1|1|1|
23692|29704590|||||||0|['Ethanol', 'Fluoxetine', 'N-Acetylcysteine', 'Serotonin']|1|1|1|1
23693|29704599|||||||0|['Acetylcholine', 'Ethanol']|0.777778|1|1|1
23694|29704756|||||||0|['Copper', 'Lead']|1|1|1|
23695|29704791|||||||0||0.888889|||
23696|29704804|||||||0|['Ciprofloxacin']|0.888889|||
23697|29704806|||||||0|['Monoethyl phthalate', 'Phthalate']|0.777778|||
23698|29704989|||||||0|['Benzoic acid', 'Benzonatate', 'Polyethylene glycol']|0.888889|1|1|
23699|29704995|||||||0|['Ethyl methanesulfonate', 'Methanesulfonate']|0.777778|1||
23700|29704998|||||||0|['Mercury']|0.777778|1||
23701|29705099|||||||0||0.777778|||
23702|29705131|||||||0|['Domperidone', 'Ovaprim']|0.777778|||
23703|29705134|||||||0|['Carnitine', 'Norepinephrine']|1|1||
23704|29705215|||||||0||1|||
23705|29705350|||||||0||1|||
23706|29705401|||||||0|['4-Benzylphenol']|0.777778|1|1|
23707|29705499|||||||0|['Chloride', 'Sodium chloride', 'Sulfate', 'Trimethylamine']|1|1|1|
23708|29705606|||||||0||0.888889|||
23709|29705614|||||||0||1|||
23710|29705619|||||||0|['Primidone']|1|||
23711|29705687|||||||0|['Propofol']|0.777778|1||
23712|29705869|||||||0|['Orexin', 'Suvorexant']|0.777778|||
23713|29705902|||||||0|['Polychlorinated biphenyls']|0.777778|1|1|
23714|29705903|||||||0|['Cadmium']|1|1||
23715|29706148|||||||0|['Progesterone', 'Serotonin', 'Testosterone']|0.888889|1||
23716|29706452|||||||0|['Acetate', 'Copper', 'Iron', 'Monensin', 'Salinomycin', 'Selenium', 'Zinc']|0.777778|1|1|
23717|29706850|||||||0|['Mycotoxin']|1|||
23718|29706948|||||||0|['Cadmium', 'Copper', 'Saccharomyces cerevisiae', 'Silver']|0.888889|1|1|
23719|29707313|||||||0|['Streptozotocin']|0.888889|||
23720|29707438|||||||0|['Copper']|1|1|1|
23721|29707493|||||||0||0.888889|||
23722|29707816|||||||0|['Butanoic acid', 'Glutathione', 'Peroxidase', 'Thiobarbituric acid']|0.888889|1||
23723|29707881|||||||0||1|||
23724|29708213|||||||0|['Indocyanine green', 'Vascular endothelial growth factor']|0.888889|1||
23725|29708281|||||||0||0.888889|||
23726|29708459|||||||0|['Citrate', 'Streptozotocin']|1|||
23727|29708772|||||||0|['Methylprednisolone']|0.777778|1||
23728|29708804|||||||0|['Ginseng']|0.777778|||
23729|29708805|||||||0|['Monoisononyl phthalate', 'Phthalate']|1|||
23730|29708841|||||||0||0.888889|||
23731|29709060|||||||0|['Eosin', 'Hematoxylin']|0.888889|1||
23732|29709185|||||||0|['Hypericin']|0.888889|||
23733|29709424|||||||0|['Vascular endothelial growth factor']|1|||
23734|29709488|||||||0|['Nicotine']|1|1|1|
23735|29709511|||||||0|['Cytokines', 'Interleukin-6', 'Nitric oxide']|0.888889|1||
23736|29709884|||||||0|['Ethanol', 'Sucrose']|1|1|1|1
23737|29800104|||||||0|['Acetate', 'Ammonium', 'Ammonium acetate', 'Brexpiprazole', 'Methanol']|1|1|1|1
23738|29800244|||||||0||0.888889|||
23739|29800496|||||||0|['Polymyxin', 'Polymyxin B']|1|||
23740|29800528|||||||0|['Glutathione', 'Hydrogen peroxide']|1|1|1|
23741|29800545|||||||0||0.888889|||
23742|29800585|||||||0|['Fluoride']|1|||
23743|29800636|||||||0|['Ethanol']|0.888889|1|1|1
23744|29800643|||||||0|['Arsenic']|1|1||
23745|29800656|||||||0|['Caffeine']|0.888889|1||
23746|29800738|||||||0|['Prilocaine', 'Prilocaine hydrochloride']|0.777778|||
23747|29800806|||||||0|['anti-Mullerian hormone', 'Lead']|0.888889|1||
23748|29800808|||||||0|['Hexose', 'Rebaudioside A', 'Steviol', 'Stevioside']|0.888889|||
23749|29800819|||||||0|['Cadmium', 'Chromium', 'Copper', 'Lead', 'Nickel']|0.888889|1|1|
23750|29800826|||||||0||1|||
23751|29800837|||||||0||0.888889|||
23752|29800845|||||||0||0.888889|||
23753|29800848|||||||0|['Fipronil', 'Lead']|0.888889|1|1|
23754|29801193|||||||0||1|||
23755|29801221|||||||0|['Chromium']|1|1||
23756|29801513|||||||0||1|||
23757|29801609|||||||0||0.777778|||
23758|29801651|||||||0||1|||
23759|29801984|||||||0||1|||
23760|29802077|||||||0|['Docosahexaenoic acid', 'Eicosapentaenoic acid']|0.777778|||
23761|29802264|||||||0||0.777778|||
23762|29802366|||||||0|['(R)-Norketamine']|0.888889|||
23763|29802412|||||||0|['Histamine', 'Metformin', 'Sucrose']|0.777778|1|1|
23764|29802543|||||||0|['Bortezomib']|1|||
23765|29802702|||||||0||0.777778|||
23766|29802766|||||||0||0.777778|||
23767|29802934|||||||0|['Androstane', 'Pregnane']|0.777778|||
23768|29803026|||||||0||1|||
23769|29803052|||||||0|['17beta-Estradiol', 'Estriol']|0.777778|||
23770|29803168|||||||0|['Acetylcholine', 'Pantoprazole', 'Phenylephrine']|0.888889|||
23771|29803221|||||||0||1|||
23772|29803395|||||||0|['Chlordiazepoxide']|0.888889|||
23773|29803418|||||||0|['Monensin', 'Phosphorus', 'Soybean meal', 'Sulfate']|1|1|1|
23774|29803481|||||||0|['Gold', 'Mercury']|1|1||
23775|29803534|||||||0|['Moxifloxacin']|1|||
23776|29803580|||||||0|['Glycoproteins']|0.888889|||
23777|29803655|||||||0|['Dapagliflozin', 'Nicotine', 'Streptozotocin']|0.777778|1|1|
23778|29803687|||||||0|['Acetonitrile', 'Formic acid', 'Liraglutide']|0.888889|1|1|
23779|29803754|||||||0||0.777778|||
23780|29803840|||||||0||0.777778|||
23781|29803883|||||||0||0.777778|||
23782|29803889|||||||0|['Deltamethrin']|1||1|
23783|29803910|||||||0||1|||
23784|29803919|||||||0|['2,4-Dichlorophenol', 'Parabens', 'Triclosan']|1|1|1|
23785|29803968|||||||0||1|||
23786|29804012|||||||0||1|||
23787|29804016|||||||0|['Arsenic', 'Lead', 'Mercury']|0.888889|1||
23788|29804245|||||||0|['Glutathione', 'Interleukin-1beta', 'Lead', 'Peroxidase', 'Selenium']|0.888889|1||
23789|29804255|||||||0|['beta-Cyclodextrin', 'Zinc', 'Zinc oxide']|0.777778|1|1|
23790|29804363|||||||0|['Bilirubin', 'Interferon-gamma', 'Interleukin-10', 'Interleukin-2', 'Interleukin-4']|0.777778|1||
23791|29804499|||||||0|['Adenine', 'Glutathione', 'Nicotinamide adenine dinucleotide phosphate', 'Peroxidase', 'Phosphate']|0.888889|1||1
23792|29804929|||||||0|['Olanzapine', 'Risperidone']|1|||
23793|29804940|||||||0|['Dehydroepiandrosterone', 'Homocysteine']|0.777778|||
23794|29805193|||||||0||0.888889|||
23795|29805266|||||||0|['Testosterone', 'Testosterone propionate']|1|1||
23796|29805276|||||||0|['Creatine', 'Glutathione', 'Isoproterenol']|1|1||
23797|29805456|||||||0|['Florfenicol', 'Fluvoxamine', 'Ketoconazole', 'Verapamil']|0.888889|||
23798|29805483|||||||0|['Baicalein', 'Eosin', 'Hematoxylin', 'Streptozotocin']|0.888889|1||
23799|29805489|||||||0|['Acetylcholine', 'Chloride', 'Glutathione', 'Mercury', 'Mercury chloride', 'Nitric oxide', 'Nitrite']|1|1||
23800|29805491|||||||0|['Budesonide', 'Methylprednisolone']|0.888889|1||
23801|29805535|||||||0|['Glutathione', 'Glutathione-S-transferase', 'Peroxidase']|1|1||
23802|29805621|||||||0||0.888889|||
23803|29805839|||||||0||0.777778|||
23804|29805868|||||||0|['Lactobacillus casei', 'Lead']|0.777778|1||
23805|29805869|||||||0|['Cyclophosphamide', 'Erythropoietin', 'Pectin']|0.777778|1||
23806|29805870|||||||0||1|||
23807|29805909|||||||0|['Bilirubin', 'N-Nitrosodimethylamine']|0.888889|1||
23808|29805913|||||||0|['Cytokines']|0.777778|||
23809|29806139|||||||0|['Glutathione', 'Lysozyme']|0.777778|1||
23810|29806225|||||||0|['Curcumin', 'Ketoconazole', 'Lead', 'Quinidine']|1|1||
23811|29806266|||||||0|['Collagen', 'Melittin', 'Toluidine blue']|0.777778|1||
23812|29806371|||||||0|['Nerve growth factor', 'Trypsin']|0.888889|1||
23813|29806498|||||||0|['Valine']|0.888889|1||
23814|29806508|||||||0|['Orexin']|1|||
23815|29806538|||||||0||1|||
23816|29806696|||||||0|['Exenatide', 'Tricaprylin']|1|1||
23817|29806953|||||||0||1|||
23818|29806986|||||||0|['Deferiprone', 'Nitric oxide', 'Nitrite']|0.888889|1||
23819|29807074|||||||0|['Bicarbonate', 'Cinnarizine', 'Citric acid', 'Sodium bicarbonate']|1|1|1|
23820|29807217|||||||0|['Cocaethylene', 'Cocaine', 'Ecgonine methyl ester', 'Ethanol']|1|1|1|1
23821|29807294|||||||0|['Teflubenzuron']|0.777778|||
23822|29807310|||||||0|['Ethanol', 'Saccharin', 'Serotonin']|1|1|1|1
23823|29807345|||||||0||1|||
23824|29807424|||||||0||1|||
23825|29807588|||||||0||0.777778|||
23826|29808102|||||||0|['Cigarette smoke']|0.888889|||
23827|29808322|||||||0|['Glutathione', 'Peroxidase', 'Streptozotocin']|0.888889|1||
23828|29808481|||||||0||0.777778|||
23829|29808581|||||||0|['Cigarette smoke', 'Interferon-gamma']|1|||
23830|29808713|||||||0|['Adenine', 'Nicotinamide adenine dinucleotide phosphate', 'Phosphate', 'Phospholipase']|0.777778|1||1
23831|29808837|||||||0|['Bilirubin']|0.777778|1||
23832|29809276|||||||0||1|||
23833|29809362|||||||0|['Prochloraz', 'Tebuconazole']|1|||
23834|29900283|||||||0|['Acetate', 'Lead', 'Lead acetate', 'Thiobarbituric acid']|0.888889|1|1|
23835|29900565|||||||0|['Oncostatin M']|1|1||
23836|29900568|||||||0|['Tributyltin']|0.777778|1||
23837|29900763|||||||0|['Chloride', 'Creatine', 'Phosphorus']|1|1|1|
23838|29900779|||||||0|['Meloxicam']|1|||
23839|29900881|||||||0||0.777778|||
23840|29901213|||||||0|['Letermovir', 'Midazolam']|0.777778|||
23841|29901710|||||||0||0.777778|||
23842|29901753|||||||0|['Folic acid', 'Lead']|1|1||
23843|29901815|||||||0||1|||
23844|29901860|||||||0|['Budesonide', 'Formoterol']|1|||
23845|29901867|||||||0|['Bicarbonate', 'Phenylalanine', 'Threonine']|1|1||
23846|29902242|||||||0|['Chlorophyll', 'Silver', 'Silver nanoparticles']|1|1|1|
23847|29902463|||||||0|['Interleukin-18']|1|||
23848|29902540|||||||0|['ovatoxin-a', 'palytoxin']|1|||
23849|29902618|||||||0|['Aromatic hydrocarbons', 'Creatine', 'Hydrocarbons', 'Lead', 'Polycyclic aromatic hydrocarbons']|0.888889|1|1|
23850|29902693|||||||0||1|||
23851|29902746|||||||0||0.888889|||
23852|29902750|||||||0|['Phthalate']|0.888889|||
23853|29902908|||||||0||1|||
23854|29902927|||||||0|['7-Ethyl-10-hydroxycamptothecin']|1|1||
23855|29903079|||||||0|['Resveratrol']|0.888889|||
23856|29903083|||||||0|['Chloride', 'Hematoxylin', 'Indium']|1|1||
23857|29903097|||||||0|['Glutathione', 'Selenium']|1|1||
23858|29903110|||||||0||0.888889|||
23859|29903136|||||||0|['Acetate', 'Acetonitrile', 'Ammonium', 'Ethyl acetate']|0.888889|1|1|
23860|29903140|||||||0|['Arsenic']|0.777778|1||
23861|29903145|||||||0|['Aluminum']|0.888889|1|1|
23862|29903163|||||||0|['Boron']|0.777778|1||
23863|29903169|||||||0||1|||
23864|29903245|||||||0|['Zinc']|0.777778|1|1|
23865|29903258|||||||0|['Lead']|0.777778|1||
23866|29903301|||||||0||0.888889|||
23867|29903311|||||||0|['Nickel']|1|1||
23868|29903312|||||||0|['Glutathione', 'Lead']|0.888889|1||
23869|29903323|||||||0|['Lead', 'Nickel', 'Nitric oxide']|1|1||
23870|29903335|||||||0|['Charcoal']|1|1||
23871|29903338|||||||0||1|||
23872|29903477|||||||0||0.888889|||
23873|29904374|||||||0|['Ammonia', 'Valerate']|0.777778|1|1|
23874|29904643|||||||0||0.777778|||
23875|29904686|||||||0|['Acetate', 'Ethyl acetate', 'Streptozotocin']|0.777778|1|1|
23876|29904960|||||||0|['Dopamine', 'Quinpirole', 'Tyrosine']|0.888889|1||
23877|29905104|||||||0|['Meloxicam']|1|||
23878|29905567|||||||0||1|||
23879|29905595|||||||0||1|||
23880|29905619|||||||0|['Mycophenolate mofetil', 'Mycophenolic acid', 'Tacrolimus']|1|1|1|
23881|29905652|||||||0||1|||
23882|29905773|||||||0|['Bisphenol A']|1|1|1|1
23883|29905804|||||||0||1|||
23884|29905808|||||||0|['Darunavir', 'Ritonavir']|1|||
23885|29905956|||||||0|['Avatrombopag', 'CLD', 'Thrombopoietin']|1|1||
23886|29905976|||||||0|['Dexamethasone', 'Neurokinin-1 Receptor Antagonist', 'Rolapitant']|0.777778|1||
23887|29906046|||||||0|['Nitric oxide']|0.888889|1||
23888|29906129|||||||0||1|||
23889|29906227|||||||0||0.777778|||
23890|29906315|||||||0|['Creatine', 'Daptomycin']|1|1||
23891|29906492|||||||0|['Copper', 'Manganese', 'Melatonin', 'Zinc']|0.888889|1|1|
23892|29906498|||||||0|['Lead', 'Mercury', 'Pentachlorophenol', 'Polychlorinated biphenyls']|0.888889|1|1|
23893|29906728|||||||0|['Phosphorus']|0.777778|1|1|
23894|29907135|||||||0|['17beta-Estradiol', 'Doxorubicin', 'Progesterone', 'Tamoxifen']|0.888889|1||
23895|29907236|||||||0|['Azoxymethane', 'Dextran', 'Endotoxin']|1|1||
23896|29907413|||||||0|['Camphor']|0.777778|1|1|
23897|29907502|||||||0|['Iminodiacetic acid']|0.777778|1|1|
23898|29907759|||||||0|['Bisphenol A', 'Ethanol']|0.888889|1|1|1
23899|29907790|||||||0|['Carbon tetrachloride']|1|1|1|
23900|29907887|||||||0||1|||
23901|29907926|||||||0|['Cannabidiol']|1|||
23902|29908042|||||||0|['Glutathione', 'Lead', 'Lysozyme']|1|1||
23903|29908072|||||||0|['Glycyrrhizin']|1|1||
23904|29908168|||||||0|['Glutathione', 'Reductase, glutathione', 'Triazine']|1|1||
23905|29908200|||||||0|['Acetylcholine', 'Nicotine']|0.777778|1|1|
23906|29908219|||||||0|['Antimony', 'Antimony trioxide', 'Potassium tartrate', 'Pyroantimonate']|1|1||
23907|29908222|||||||0|['Cisplatin', 'Pemetrexed']|1|1||
23908|29908246|||||||0|['Synthetic Vitreous Fibers']|1|||
23909|29908304|||||||0||1|||
23910|29908334|||||||0|['Collagen']|0.777778|1||
23911|29908414|||||||0|['Carbonyl', 'Deuterium', 'Pirfenidone']|0.888889|1||
23912|29908468|||||||0|['Acetonitrile', 'Formic acid', 'Lead']|1|1|1|
23913|29908469|||||||0|['Estazolam', 'Formic acid', 'Methanol', 'Saponins']|1|1|1|1
23914|29908497|||||||0|['Purine']|0.777778|||
23915|29908499|||||||0|['Coal']|1|||
23916|29908539|||||||0|['Dexamethasone', 'Lead', 'Methacholine', 'Phospholipase']|0.777778|1||
23917|29908561|||||||0||0.888889|||
23918|29908738|||||||0|['Arsenic', 'Cadmium', 'Mercury']|1|1||
23919|29908747|||||||0|['Mercury']|1|1||
23920|29908748|||||||0|['Gold', 'Mercury']|1|1||
23921|29908806|||||||0||1|||
23922|29908845|||||||0|['Lead']|0.888889|1||
23923|29908846|||||||0||1|||
23924|29908910|||||||0|['Di(2-ethylhexyl) phthalate', 'Mono(2-ethyl-5-carboxypentyl) phthalate', 'Phthalate']|0.777778|1||
23925|29909029|||||||0||1|||
23926|29909270|||||||0|['Chloride', 'Vinyl chloride']|0.888889|1||
23927|29909308|||||||0|['Proline', 'Pyruvate']|0.777778|1||
23928|29909323|||||||0|['Fluoxastrobin', 'Glutathione']|0.777778|1||
23929|29909336|||||||0||0.888889|||
23930|29909348|||||||0||0.888889|||
23931|29909424|||||||0||1|||
23932|29909432|||||||0|['Sildenafil']|1|||
23933|29909549|||||||0|['Ribavirin']|1|||
23934|29909574|||||||0|['Alfacalcidol', 'Metformin', 'Phosphorus', 'Vitamin D3']|1|1|1|
23935|29909577|||||||0|['Epinephrine', 'Lidocaine']|1|1||
23936|29909691|||||||0||0.888889|||
23937|30000074|||||||0|['Azathioprine']|1|||
23938|30000109|||||||0|['Azathioprine']|1|||
23939|30000114|||||||0|['Ofloxacin']|0.777778|||
23940|30000212|||||||0|['Lithium']|0.888889|1||
23941|30000287|||||||0|['Ketoconazole']|0.777778|||
23942|30000374|||||||0|['Metronidazole']|1||1|
23943|30000375|||||||0|['Tinidazole']|1|1||
23944|30000400|||||||0|['Methotrexate']|0.888889|1||
23945|30000401|||||||0||1|||
23946|30000629|||||||0|['Technetium']|1|||
23947|30000640|||||||0|['Technetium']|1|||
23948|30000648|||||||0|['Cocaine']|1|||
23949|30000779|||||||0|['Bicisate', 'Technetium']|0.888889|||
23950|30001392|||||||0||1|||
23951|30001469|||||||0|['Vitamin D3']|0.777778|1|1|
23952|30001724|||||||0|['Isoxazoline']|1|||
23953|30001745|||||||0|['Isoxazoline']|1|||
23954|30001770|||||||0|['Acetate', 'Ammonium', 'Ammonium acetate', 'Tolterodine']|1|1||
23955|30001901|||||||0|['Fluoxetine']|0.777778|1||
23956|30001990|||||||0|['Doxorubicin']|1|||
23957|30002078|||||||0|['Sulfide']|1|||
23958|30002311|||||||0|['Chrysin', 'Diethyl ether', 'Ethanol', 'Formic acid', 'Methanol']|1|1|1|1
23959|30002346|||||||0|['Ghrelin']|1|||
23960|30002487|||||||0|['Aromatic hydrocarbons', 'Glutathione', 'Hydrocarbons', 'Polycyclic aromatic hydrocarbons']|0.888889|1|1|
23961|30002492|||||||0||0.888889|||
23962|30002494|||||||0|['Methamphetamine', 'Nimesulide']|0.777778|1||
23963|30002693|||||||0||0.888889|||
23964|30003046|||||||0|['Amygdalin']|0.888889|||
23965|30003048|||||||0|['Histamine']|1|1||
23966|30003160|||||||0|['Plutonium', 'Thorium']|1|1||
23967|30003313|||||||0|['Bicarbonate', 'Citrate', 'Iron']|1|1||
23968|30003335|||||||0|['Arginine', 'L-Arginine', 'Metformin', 'Nitrate', 'Nitric oxide', 'Nitrite']|0.777778|1||
23969|30003409|||||||0||1|||
23970|30003420|||||||0|['Ionizing Radiation']|1|||
23971|30003558|||||||0|['Acetonitrile', 'Armodafinil']|0.777778|1||
23972|30003566|||||||0|['Methanol']|1|1|1|1
23973|30003836|||||||0|['Guanosine', 'Inosine', 'Purine']|0.888889|1||
23974|30003894|||||||0||1|||
23975|30003948|||||||0||1|||
23976|30004120|||||||0|['Mirtazapine']|0.888889|||
23977|30004443|||||||0|['Caffeine', 'Dextromethorphan', 'Losartan', 'Midazolam', 'Omeprazole']|1|1||
23978|30005019|||||||0|['Tenofovir', 'Tenofovir disoproxil', 'Tenofovir disoproxil fumarate']|1|||
23979|30005070|||||||0||1|||
23980|30005196|||||||0|['Mercury']|1|1||
23981|30005262|||||||0|['alpha-Zearalenol', 'beta-Zearalenol', 'Mycotoxin', 'Ochratoxin A', 'Zearalenone']|0.777778|1||
23982|30005651|||||||0|['Acetate', 'Caffeic acid', 'Cytokines', 'Ethyl acetate', 'Ibuprofen', 'Methanol', 'Myricetin', 'Nitric oxide', 'Rutin']|1|1|1|
23983|30005711|||||||0||1|||
23984|30005919|||||||0|['Cellulose', 'Inulin']|0.888889|1||
23985|30005986|||||||0|['Lead', 'Polyethylene glycol']|0.777778|1|1|
23986|30006581|||||||0|['Oxytocin']|0.888889|||
23987|30006621|||||||0||1|||
23988|30006684|||||||0|['Acetylcholine', 'Dopamine', 'Iron', 'Mecamylamine', 'Nicotine', 'Rotenone', 'Tyrosine']|1|1|1|
23989|30006888|||||||0|['Lead', 'Melatonin']|1|1||
23990|30007015|||||||0|['Glutathione', 'Glycogen', 'Lead', 'Peroxidase']|1|1||
23991|30007156|||||||0|['Diclofenac']|0.777778|||
23992|30007157|||||||0|['Chlorine', 'Hypochlorite', 'Sodium hypochlorite']|0.777778|1|1|
23993|30007167|||||||0||0.888889|||
23994|30007275|||||||0||0.888889|||
23995|30007304|||||||0|['Heptadecanoic acid', 'Lead', 'Phospholipid']|0.777778|1|1|
23996|30007829|||||||0||1|||
23997|30008052|||||||0|['Celecoxib', 'Tramadol']|1|||
23998|30008308|||||||0|['Sunitinib', 'Tyrosine']|0.777778|1||
23999|30008377|||||||0|['Roxithromycin', 'Vancomycin']|0.888889|||
24000|30008378|||||||0||1|||
24001|30008379|||||||0||0.888889|||
24002|30008395|||||||0|['Aristolochic acids']|1|||
24003|30008584|||||||0||0.777778|||
24004|30008607|||||||0||0.777778|||
24005|30008943|||||||0|['5-Fluorouracil', 'Cytokines', 'Interleukin-6']|0.888889|1||
24006|30009846|||||||0||1|||
24007|30009858|||||||0||0.888889|||
24008|30009862|||||||0||0.888889|||
24009|30009893|||||||0|['Dextran', 'Gold']|1|1||
24010|30009904|||||||0|['Glutathione', 'Peroxidase']|1|1||
24011|30009952|||||||0||0.777778|||
24012|30009954|||||||0||0.777778|||
24013|30100495|||||||0|['Carnitine', 'Triphosphate']|1|1||
24014|30100514|||||||0||0.777778|||
24015|30100516|||||||0|['beta-Hydroxybutyrate']|0.888889|||
24016|30100643|||||||0|['Arsenate', 'Arsenic', 'Dimethylarsinic acid', 'Rubidium', 'Strontium']|0.777778|1|1|
24017|30100750|||||||0|['Dabigatran', 'Dabigatran etexilate', 'Thrombin']|0.777778|1||
24018|30101090|||||||0|['Ketamine', 'Xylazine']|1|||
24019|30101091|||||||0|['Sulfate', 'Zinc', 'Zinc sulfate']|1|1|1|
24020|30101097|||||||0|['Fenbendazole', 'Oxfendazole']|1|||
24021|30101278|||||||0|['Fentanyl', 'Morphine', 'Ticagrelor']|1|||
24022|30101439|||||||0|['Diphosphate', 'Tenofovir']|0.888889|1||
24023|30101497|||||||0||0.888889|||
24024|30101556|||||||0|['Lamotrigine']|1|||
24025|30101558|||||||0|['Acetonitrile', 'Diosmetin', 'Formic acid', 'Luteolin']|1|1|1|
24026|30101727|||||||0|['organochlorines']|0.777778|1|1|
24027|30102023|||||||0|['Paclitaxel']|0.777778|||
24028|30102041|||||||0|['Amylose', 'Starch']|1|1||
24029|30102062|||||||0|['Carbon monoxide', 'Nicotine']|0.888889|1|1|
24030|30102294|||||||0|['Phenylalanine']|0.777778|1||
24031|30102352|||||||0|['Lead']|1|1||
24032|30102388|||||||0|['Testosterone']|0.888889|1||
24033|30102413|||||||0|['Docetaxel', 'Selumetinib']|1|1||
24034|30102926|||||||0||1|||
24035|30103078|||||||0|['p-Cresol']|1|1|1|
24036|30103120|||||||0|['Polychlorinated biphenyls']|1|1|1|
