id|analyte_name_original|fk_analyzed_chemical_id|figure_name|figure_series_identifier|author_comment|time_units_original|conc_units_original|conc_units_normalized|log_concentration_values|loq|loq_units|analytical_method_detail|n_subjects_in_series|fk_subject_id|conc_medium_original|conc_medium_normalized|curator_comment|fk_study_id|radiolabeled|analyte_dtxsid|analyte_casrn|test_substance_dtxsid|test_substance_casrn|fk_test_chemical_id
21125|3,3',4,4',5-pentachlorobiphenyl|82||224||min|pg/mL||||||1|34040|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21126|3,3',4,4',5-pentachlorobiphenyl|82||225||min|pg/g||||||1|34041|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21127|3,3',4,4',5-pentachlorobiphenyl|82||225||min|pg/g||||||1|34041|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21128|3,3',4,4',5-pentachlorobiphenyl|82||225||min|pg/g||||||1|34041|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21129|3,3',4,4',5-pentachlorobiphenyl|82||225||min|pg/mL||||||1|34041|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21130|3,3',4,4',5-pentachlorobiphenyl|82||226||min|pg/mL||||||1|34042|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21131|3,3',4,4',5-pentachlorobiphenyl|82||226||min|pg/g||||||1|34042|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21132|3,3',4,4',5-pentachlorobiphenyl|82||226||min|pg/g||||||1|34042|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21133|3,3',4,4',5-pentachlorobiphenyl|82||226||min|pg/g||||||1|34042|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21134|3,3',4,4',5-pentachlorobiphenyl|82||227||min|pg/g||||||1|34043|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21135|3,3',4,4',5-pentachlorobiphenyl|82||227||min|pg/g||||||1|34043|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21136|3,3',4,4',5-pentachlorobiphenyl|82||227||min|pg/g||||||1|34043|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21137|3,3',4,4',5-pentachlorobiphenyl|82||227||min|pg/mL||||||1|34043|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21138|3,3',4,4',5-pentachlorobiphenyl|82||228||min|pg/mL||||||1|34044|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21139|3,3',4,4',5-pentachlorobiphenyl|82||228||min|pg/g||||||1|34044|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21140|3,3',4,4',5-pentachlorobiphenyl|82||228||min|pg/g||||||1|34044|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21141|3,3',4,4',5-pentachlorobiphenyl|82||228||min|pg/g||||||1|34044|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21142|3,3',4,4',5-pentachlorobiphenyl|82||229||min|pg/mL||||||1|34045|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21143|3,3',4,4',5-pentachlorobiphenyl|82||229||min|pg/g||||||1|34045|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21144|3,3',4,4',5-pentachlorobiphenyl|82||229||min|pg/g||||||1|34045|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21145|3,3',4,4',5-pentachlorobiphenyl|82||229||min|pg/g||||||1|34045|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21146|3,3',4,4',5-pentachlorobiphenyl|82||230||min|pg/mL||||||1|34046|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21147|3,3',4,4',5-pentachlorobiphenyl|82||230||min|pg/g||||||1|34046|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21148|3,3',4,4',5-pentachlorobiphenyl|82||230||min|pg/g||||||1|34046|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21149|3,3',4,4',5-pentachlorobiphenyl|82||230||min|pg/g||||||1|34046|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21150|3,3',4,4',5-pentachlorobiphenyl|82||231||min|pg/mL||||||1|36042|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21151|3,3',4,4',5-pentachlorobiphenyl|82||231||min|pg/g||||||1|36042|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21152|3,3',4,4',5-pentachlorobiphenyl|82||231||min|pg/g||||||1|36042|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21153|3,3',4,4',5-pentachlorobiphenyl|82||231||min|pg/g||||||1|36042|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21154|3,3',4,4',5-pentachlorobiphenyl|82||232||min|pg/g||||||1|36043|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21155|3,3',4,4',5-pentachlorobiphenyl|82||232||min|pg/g||||||1|36043|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21156|3,3',4,4',5-pentachlorobiphenyl|82||232||min|pg/g||||||1|36043|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21157|3,3',4,4',5-pentachlorobiphenyl|82||232||min|pg/mL||||||1|36043|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21158|3,3',4,4',5-pentachlorobiphenyl|82||233||min|pg/mL||||||1|36044|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21159|3,3',4,4',5-pentachlorobiphenyl|82||233||min|pg/g||||||1|36044|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21160|3,3',4,4',5-pentachlorobiphenyl|82||233||min|pg/g||||||1|36044|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21161|3,3',4,4',5-pentachlorobiphenyl|82||233||min|pg/g||||||1|36044|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21162|3,3',4,4',5-pentachlorobiphenyl|82||234||min|pg/g||||||1|38130|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21163|3,3',4,4',5-pentachlorobiphenyl|82||234||min|pg/g||||||1|38130|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21164|3,3',4,4',5-pentachlorobiphenyl|82||234||min|pg/mL||||||1|38130|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21165|3,3',4,4',5-pentachlorobiphenyl|82||234||min|pg/g||||||1|38130|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21166|3,3',4,4',5-pentachlorobiphenyl|82||235||min|pg/g||||||1|38131|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21167|3,3',4,4',5-pentachlorobiphenyl|82||235||min|pg/g||||||1|38131|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21168|3,3',4,4',5-pentachlorobiphenyl|82||235||min|pg/mL||||||1|38131|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21169|3,3',4,4',5-pentachlorobiphenyl|82||235||min|pg/g||||||1|38131|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21170|3,3',4,4',5-pentachlorobiphenyl|82||236||min|pg/g||||||1|38132|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21171|3,3',4,4',5-pentachlorobiphenyl|82||236||min|pg/g||||||1|38132|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21172|3,3',4,4',5-pentachlorobiphenyl|82||236||min|pg/mL||||||1|38132|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21173|3,3',4,4',5-pentachlorobiphenyl|82||236||min|pg/g||||||1|38132|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21174|3,3',4,4',5-pentachlorobiphenyl|82||237||min|pg/g||||||1|38133|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21175|3,3',4,4',5-pentachlorobiphenyl|82||237||min|pg/mL||||||1|38133|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21176|3,3',4,4',5-pentachlorobiphenyl|82||237||min|pg/g||||||1|38133|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21177|3,3',4,4',5-pentachlorobiphenyl|82||237||min|pg/g||||||1|38133|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21178|3,3',4,4',5-pentachlorobiphenyl|82||238||min|pg/g||||||1|38134|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21179|3,3',4,4',5-pentachlorobiphenyl|82||238||min|pg/g||||||1|38134|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21180|3,3',4,4',5-pentachlorobiphenyl|82||238||min|pg/mL||||||1|38134|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21181|3,3',4,4',5-pentachlorobiphenyl|82||238||min|pg/g||||||1|38134|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21182|3,3',4,4',5-pentachlorobiphenyl|82||239||min|pg/g||||||1|38135|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21183|3,3',4,4',5-pentachlorobiphenyl|82||239||min|pg/g||||||1|38135|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21184|3,3',4,4',5-pentachlorobiphenyl|82||239||min|pg/mL||||||1|38135|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21185|3,3',4,4',5-pentachlorobiphenyl|82||239||min|pg/g||||||1|38135|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21186|3,3',4,4',5-pentachlorobiphenyl|82||240||min|pg/g||||||1|38136|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21187|3,3',4,4',5-pentachlorobiphenyl|82||240||min|pg/g||||||1|38136|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21188|3,3',4,4',5-pentachlorobiphenyl|82||240||min|pg/mL||||||1|38136|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21189|3,3',4,4',5-pentachlorobiphenyl|82||240||min|pg/g||||||1|38136|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21190|3,3',4,4',5-pentachlorobiphenyl|82||241||min|pg/mL||||||1|38943|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21191|3,3',4,4',5-pentachlorobiphenyl|82||241||min|pg/g||||||1|38943|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21192|3,3',4,4',5-pentachlorobiphenyl|82||241||min|pg/g||||||1|38943|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21193|3,3',4,4',5-pentachlorobiphenyl|82||241||min|pg/g||||||1|38943|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21194|3,3',4,4',5-pentachlorobiphenyl|82||242||min|pg/g||||||1|38944|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21195|3,3',4,4',5-pentachlorobiphenyl|82||242||min|pg/g||||||1|38944|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21196|3,3',4,4',5-pentachlorobiphenyl|82||242||min|pg/mL||||||1|38944|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21197|3,3',4,4',5-pentachlorobiphenyl|82||242||min|pg/g||||||1|38944|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21198|3,3',4,4',5-pentachlorobiphenyl|82||243||min|pg/g||||||1|39510|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21199|3,3',4,4',5-pentachlorobiphenyl|82||243||min|pg/mL||||||1|39510|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21200|3,3',4,4',5-pentachlorobiphenyl|82||243||min|pg/g||||||1|39510|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21201|3,3',4,4',5-pentachlorobiphenyl|82||243||min|pg/g||||||1|39510|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21202|3,3',4,4',5-pentachlorobiphenyl|82||244||min|pg/g||||||1|39511|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21203|3,3',4,4',5-pentachlorobiphenyl|82||244||min|pg/g||||||1|39511|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21204|3,3',4,4',5-pentachlorobiphenyl|82||244||min|pg/g||||||1|39511|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21205|3,3',4,4',5-pentachlorobiphenyl|82||244||min|pg/mL||||||1|39511|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21206|3,3',4,4',5-pentachlorobiphenyl|82||245||min|pg/mL||||||1|39512|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21207|3,3',4,4',5-pentachlorobiphenyl|82||245||min|pg/g||||||1|39512|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21208|3,3',4,4',5-pentachlorobiphenyl|82||245||min|pg/g||||||1|39512|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21209|3,3',4,4',5-pentachlorobiphenyl|82||245||min|pg/g||||||1|39512|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21210|3,3',4,4',5-pentachlorobiphenyl|82||246||min|pg/g||||||1|39513|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21211|3,3',4,4',5-pentachlorobiphenyl|82||246||min|pg/g||||||1|39513|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21212|3,3',4,4',5-pentachlorobiphenyl|82||246||min|pg/mL||||||1|39513|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21213|3,3',4,4',5-pentachlorobiphenyl|82||246||min|pg/g||||||1|39513|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21214|3,3',4,4',5-pentachlorobiphenyl|82||247||min|pg/g||||||1|39514|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21215|3,3',4,4',5-pentachlorobiphenyl|82||247||min|pg/g||||||1|39514|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21216|3,3',4,4',5-pentachlorobiphenyl|82||247||min|pg/mL||||||1|39514|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21217|3,3',4,4',5-pentachlorobiphenyl|82||247||min|pg/g||||||1|39514|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21218|3,3',4,4',5-pentachlorobiphenyl|82||248||min|pg/mL||||||1|39515|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21219|3,3',4,4',5-pentachlorobiphenyl|82||248||min|pg/g||||||1|39515|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21220|3,3',4,4',5-pentachlorobiphenyl|82||248||min|pg/g||||||1|39515|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21221|3,3',4,4',5-pentachlorobiphenyl|82||248||min|pg/g||||||1|39515|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21222|3,3',4,4',5-pentachlorobiphenyl|82||249||min|pg/mL||||||1|39516|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21223|3,3',4,4',5-pentachlorobiphenyl|82||249||min|pg/g||||||1|39516|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21224|3,3',4,4',5-pentachlorobiphenyl|82||249||min|pg/g||||||1|39516|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21225|3,3',4,4',5-pentachlorobiphenyl|82||249||min|pg/g||||||1|39516|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21226|3,3',4,4',5-pentachlorobiphenyl|82||250||min|pg/g||||||1|39517|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21227|3,3',4,4',5-pentachlorobiphenyl|82||250||min|pg/g||||||1|39517|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21228|3,3',4,4',5-pentachlorobiphenyl|82||250||min|pg/mL||||||1|39517|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21229|3,3',4,4',5-pentachlorobiphenyl|82||250||min|pg/g||||||1|39517|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21230|3,3',4,4',5-pentachlorobiphenyl|82||251||min|pg/mL||||||1|33678|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21231|3,3',4,4',5-pentachlorobiphenyl|82||251||min|pg/g||||||1|33678|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21232|3,3',4,4',5-pentachlorobiphenyl|82||251||min|pg/g||||||1|33678|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21233|3,3',4,4',5-pentachlorobiphenyl|82||251||min|pg/g||||||1|33678|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21234|3,3',4,4',5-pentachlorobiphenyl|82||253||min|pg/mL||||||1|33680|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21235|3,3',4,4',5-pentachlorobiphenyl|82||253||min|pg/g||||||1|33680|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21236|3,3',4,4',5-pentachlorobiphenyl|82||253||min|pg/g||||||1|33680|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21237|3,3',4,4',5-pentachlorobiphenyl|82||253||min|pg/g||||||1|33680|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21238|3,3',4,4',5-pentachlorobiphenyl|82||254||min|pg/mL||||||1|33681|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21239|3,3',4,4',5-pentachlorobiphenyl|82||254||min|pg/g||||||1|33681|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21240|3,3',4,4',5-pentachlorobiphenyl|82||254||min|pg/g||||||1|33681|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21241|3,3',4,4',5-pentachlorobiphenyl|82||254||min|pg/g||||||1|33681|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21242|3,3',4,4',5-pentachlorobiphenyl|82||255||min|pg/mL||||||1|33682|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21243|3,3',4,4',5-pentachlorobiphenyl|82||255||min|pg/g||||||1|33682|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21244|3,3',4,4',5-pentachlorobiphenyl|82||255||min|pg/g||||||1|33682|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21245|3,3',4,4',5-pentachlorobiphenyl|82||255||min|pg/g||||||1|33682|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21246|3,3',4,4',5-pentachlorobiphenyl|82||256||min|pg/mL||||||1|33683|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21247|3,3',4,4',5-pentachlorobiphenyl|82||256||min|pg/g||||||1|33683|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21248|3,3',4,4',5-pentachlorobiphenyl|82||256||min|pg/g||||||1|33683|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21249|3,3',4,4',5-pentachlorobiphenyl|82||256||min|pg/g||||||1|33683|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21250|3,3',4,4',5-pentachlorobiphenyl|82||257||min|pg/mL||||||1|35281|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21251|3,3',4,4',5-pentachlorobiphenyl|82||257||min|pg/g||||||1|35281|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21252|3,3',4,4',5-pentachlorobiphenyl|82||257||min|pg/g||||||1|35281|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21253|3,3',4,4',5-pentachlorobiphenyl|82||257||min|pg/g||||||1|35281|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21254|3,3',4,4',5-pentachlorobiphenyl|82||258||min|pg/mL||||||1|35282|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21255|3,3',4,4',5-pentachlorobiphenyl|82||258||min|pg/g||||||1|35282|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21256|3,3',4,4',5-pentachlorobiphenyl|82||258||min|pg/g||||||1|35282|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21257|3,3',4,4',5-pentachlorobiphenyl|82||258||min|pg/g||||||1|35282|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21258|3,3',4,4',5-pentachlorobiphenyl|82||259||min|pg/mL||||||1|35283|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21259|3,3',4,4',5-pentachlorobiphenyl|82||259||min|pg/g||||||1|35283|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21260|3,3',4,4',5-pentachlorobiphenyl|82||259||min|pg/g||||||1|35283|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21261|3,3',4,4',5-pentachlorobiphenyl|82||259||min|pg/g||||||1|35283|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21262|3,3',4,4',5-pentachlorobiphenyl|82||260||min|pg/mL||||||1|35284|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21263|3,3',4,4',5-pentachlorobiphenyl|82||260||min|pg/g||||||1|35284|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21264|3,3',4,4',5-pentachlorobiphenyl|82||260||min|pg/g||||||1|35284|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21265|3,3',4,4',5-pentachlorobiphenyl|82||260||min|pg/g||||||1|35284|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21266|3,3',4,4',5-pentachlorobiphenyl|82||261||min|pg/mL||||||1|35285|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21267|3,3',4,4',5-pentachlorobiphenyl|82||261||min|pg/g||||||1|35285|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21268|3,3',4,4',5-pentachlorobiphenyl|82||261||min|pg/g||||||1|35285|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21269|3,3',4,4',5-pentachlorobiphenyl|82||261||min|pg/g||||||1|35285|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21270|3,3',4,4',5-pentachlorobiphenyl|82||262||min|pg/mL||||||1|35286|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21271|3,3',4,4',5-pentachlorobiphenyl|82||262||min|pg/g||||||1|35286|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21272|3,3',4,4',5-pentachlorobiphenyl|82||262||min|pg/g||||||1|35286|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21273|3,3',4,4',5-pentachlorobiphenyl|82||262||min|pg/g||||||1|35286|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21274|3,3',4,4',5-pentachlorobiphenyl|82||263||min|pg/mL||||||1|35287|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21275|3,3',4,4',5-pentachlorobiphenyl|82||263||min|pg/g||||||1|35287|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21276|3,3',4,4',5-pentachlorobiphenyl|82||263||min|pg/g||||||1|35287|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21277|3,3',4,4',5-pentachlorobiphenyl|82||263||min|pg/g||||||1|35287|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21278|3,3',4,4',5-pentachlorobiphenyl|82||264||min|pg/mL||||||1|35288|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21279|3,3',4,4',5-pentachlorobiphenyl|82||264||min|pg/g||||||1|35288|liver|liver||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21280|3,3',4,4',5-pentachlorobiphenyl|82||264||min|pg/g||||||1|35288|fat|adipose||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21281|3,3',4,4',5-pentachlorobiphenyl|82||264||min|pg/g||||||1|35288|lung|lung||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
21282|3,3',4,4',5-pentachlorobiphenyl|82||265||min|pg/mL||||||1|35289|plasma|plasma||1863||DTXSID3032179|57465-28-8|DTXSID3032179|57465-28-8|82
