id|fk_series_id|fk_study_id|fk_chemical_id|calculated_with_invivopkfit|parameter_name|parameter_unit|parameter_value|parameter_value_sd|calculation_date|comment|joint_analysis_studies|reason_for_omittal|loglikelihood|AIC
7558||1689||1|Cpeak.oral.1mgkg|mg/L|0.027401642||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||8.39646|-8.79293
7559||1690||1|Cpeak.oral.1mgkg|mg/L|0.008398891||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||10.8735|-13.747
7560||1691||1|Cpeak.oral.1mgkg|mg/L|0.015948898||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-0.647814|9.29563
7561||1692||1|Cpeak.oral.1mgkg|mg/L|0.016035209||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.9964|-3.99279
7562||1693||1|Cpeak.oral.1mgkg|mg/L|0.011493922||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-6.13372|20.2674
7563||1694||1|Cpeak.oral.1mgkg|mg/L|0.012852354||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-16.4421|40.8843
7564||1853||1|Cpeak.oral.1mgkg|mg/L|1.379730764||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-91.9069|191.814
7565||1854||1|Cpeak.oral.1mgkg|mg/L|0.828961352||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-147.095|302.189
7566||1869||1|Cpeak.oral.1mgkg|mg/L|0.252939105||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||67.2559|-126.512
7567||1870||1|Cpeak.oral.1mgkg|mg/L|0.131700782||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-67.6574|143.315
7568||1871||1|Cpeak.oral.1mgkg|mg/L|0.140035625||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||28.5523|-49.1047
7569||1485||1|Cpeak.oral.1mgkg|mg/L|0.615454235||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-36.0518|80.1036
7571||1488||1|Cpeak.oral.1mgkg|mg/L|0.002009192||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||13.5168|-19.0337
7572||1830||1|Cpeak.oral.1mgkg|mg/L|0.014359015||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.41903|-2.83807
7573||1831||1|Cpeak.oral.1mgkg|mg/L|0.013847256||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-40.7811|89.5622
7574||1832||1|Cpeak.oral.1mgkg|mg/L|0.015668915||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-56.7646|121.529
7576||1695||1|Cpeak.oral.1mgkg|mg/L|0.052198773||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||35.202|-62.4039
7577||1696||1|Cpeak.oral.1mgkg|mg/L|0.042472755||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||20.5084|-33.0167
7578||1697||1|Cpeak.oral.1mgkg|mg/L|0.031885181||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||16.2006|-24.4011
7580||1345||1|Cpeak.oral.1mgkg|mg/L|0.002796895||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||24.7074|-41.4148
7581||1346||1|Cpeak.oral.1mgkg|mg/L|0.008899865||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||23.5806|-39.1612
7582||1189||1|Cpeak.oral.1mgkg|mg/L|0.489204814||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-149.011|306.022
7583||1833||1|Cpeak.oral.1mgkg|mg/L|0.007165289||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||14.6903|-21.3805
7584||1834||1|Cpeak.oral.1mgkg|mg/L|0.017356021||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-67.9439|143.888
7585||1835||1|Cpeak.oral.1mgkg|mg/L|0.017894332||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-111.941|231.882
7587||1491||1|Cpeak.oral.1mgkg|mg/L|0.010349267||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||19.8478|-31.6955
7589||1493||1|Cpeak.oral.1mgkg|mg/L|0.009569187||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||17.4868|-26.9735
7590||1703||1|Cpeak.oral.1mgkg|mg/L|0.167934192||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-36.5784|81.1569
7592||1494||1|Cpeak.oral.1mgkg|mg/L|0.075852787||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||78.5505|-149.101
7594||1500||1|Cpeak.oral.1mgkg|mg/L|0.045671407||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||9.07615|-10.1523
7595||1501||1|Cpeak.oral.1mgkg|mg/L|0.028705247||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||15.2678|-22.5355
7596||1502||1|Cpeak.oral.1mgkg|mg/L|0.040681909||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.15721|-2.31442
7598||1836||1|Cpeak.oral.1mgkg|mg/L|0.041130745||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-18.1378|44.2757
7599||1837||1|Cpeak.oral.1mgkg|mg/L|0.018301718||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-34.4148|76.8295
7600||1838||1|Cpeak.oral.1mgkg|mg/L|0.012070517||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-17.7952|43.5904
7601||1778||1|Cpeak.oral.1mgkg|mg/L|4.101194033||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-39.6842|87.3684
7602||1779||1|Cpeak.oral.1mgkg|mg/L|3.953988108||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-63.3836|134.767
7603||1503||1|Cpeak.oral.1mgkg|mg/L|1.140077353||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||8.85057|-9.70114
7604||1741||1|Cpeak.oral.1mgkg|mg/L|3.600729436||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-108.745|225.49
7605||1742||1|Cpeak.oral.1mgkg|mg/L|4.649781103||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-134.213|276.427
7606||1743||1|Cpeak.oral.1mgkg|mg/L|4.850129258||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-193.355|394.71
7608||1719||1|Cpeak.oral.1mgkg|mg/L|7.160309524||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-125.191|258.382
7609||1720||1|Cpeak.oral.1mgkg|mg/L|4.754004131||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-15.1517|38.3035
7610||1721||1|Cpeak.oral.1mgkg|mg/L|5.22816258||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-194.925|397.849
7612||1745||1|Cpeak.oral.1mgkg|mg/L|3.014597889||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-39.0093|86.0187
7613||1746||1|Cpeak.oral.1mgkg|mg/L|4.788494369||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-95.2299|198.46
7614||1734||1|Cpeak.oral.1mgkg|mg/L|7.151276242||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-47.3831|102.766
7615||1736||1|Cpeak.oral.1mgkg|mg/L|5.688438336||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-84.1744|176.349
7616||1737||1|Cpeak.oral.1mgkg|mg/L|3.966737463||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-66.3146|140.629
7617||1739||1|Cpeak.oral.1mgkg|mg/L|1.71314997||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-60.9336|129.867
7619||1163||1|Cpeak.oral.1mgkg|mg/L|0.235821548||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||0.31955|7.3609
7620||1179||1|Cpeak.oral.1mgkg|mg/L|0.0923691||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-9.26725|26.5345
7622||1510||1|Cpeak.oral.1mgkg|mg/L|0.168938577||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-5.64942|19.2988
7624||1511||1|Cpeak.oral.1mgkg|mg/L|0.000725801||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||39.2492|-70.4984
7626||1186||1|Cpeak.oral.1mgkg|mg/L|0.278724342||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-1.15433|10.3087
7628||1516||1|Cpeak.oral.1mgkg|mg/L|0.078330438||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||57.3017|-106.603
7629||1519||1|Cpeak.oral.1mgkg|mg/L|0.028984173||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||59.7168|-111.434
7630||1751||1|Cpeak.oral.1mgkg|mg/L|0.734127123||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-9.36544|26.7309
7631||1752||1|Cpeak.oral.1mgkg|mg/L|1.484744274||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-9.2534|26.5068
7632||1524||1|Cpeak.oral.1mgkg|mg/L|1.344447208||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||12.0004|-16.0007
7634||1527||1|Cpeak.oral.1mgkg|mg/L|0.006058808||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||58.7186|-109.437
7636||1531||1|Cpeak.oral.1mgkg|mg/L|0.008418454||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||29.526|-51.052
7637||1157||1|Cpeak.oral.1mgkg|mg/L|0.017358792||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||22.889|-37.7779
7638||1714||1|Cpeak.oral.1mgkg|mg/L|2.89E-05||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||33.0555|-58.1111
7640||1356||1|Cpeak.oral.1mgkg|mg/L|0.002026779||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||35.3961|-62.7922
7641||1357||1|Cpeak.oral.1mgkg|mg/L|0.001043817||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||31.1326|-54.2653
7642||1310||1|Cpeak.oral.1mgkg|mg/L|0.065307593||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-30.0128|68.0255
7644||1534||1|Cpeak.oral.1mgkg|mg/L|4.464252879||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-14.3005|36.6009
7645||1193||1|Cpeak.oral.1mgkg|mg/L|0.478856629||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-32.2424|72.4847
7647||1536||1|Cpeak.oral.1mgkg|mg/L|1.524204359||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-22.5212|53.0424
7648||1537||1|Cpeak.oral.1mgkg|mg/L|1.281691174||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-26.7958|61.5916
7649||1865||1|Cpeak.oral.1mgkg|mg/L|0.614193463||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-0.293235|8.58647
7650||1866||1|Cpeak.oral.1mgkg|mg/L|0.577314072||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-6.32688|20.6538
7651||1191||1|Vdist|L/kg BW|3.45516674||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-135.939|279.877
7652||1201||1|Vdist|L/kg BW|2.324105106||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-9.56053|25.1211
7653||1208||1|Vdist|L/kg BW|1.478362667||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-59.5821|125.164
7654||1209||1|Vdist|L/kg BW|1.161660396||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-34.8368|75.6735
7655||1210||1|Vdist|L/kg BW|1.668286692||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-8.20121|22.4024
7656||1843||1|Vdist|L/kg BW|3.539745254||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-10.1113|28.2226
7657||1415||1|Vdist|L/kg BW|0.927097841||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-6.59326|21.1865
7658||1791||1|Vdist|L/kg BW|0.519569296||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-64.7236|137.447
7659||1667||1|Vdist|L/kg BW|133.5405429||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-19.5591|47.1183
7660||1670||1|Vdist|L/kg BW|250.131688||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||17.2942|-26.5885
7661||1928||1|Vdist|L/kg BW|611.1400847||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||48.101|-88.202
7662||1757||1|Vdist|L/kg BW|1.207050576||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-29.4828|64.9656
7663||1758||1|Vdist|L/kg BW|0.965691584||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-40.6629|87.3259
7664||1321||1|Vdist|L/kg BW|0.318005876||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.62702|-5.25403
7667||1423||1|Vdist|L/kg BW|2.613698021||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||12.623|-19.2461
7668||1424||1|Vdist|L/kg BW|66.48258474||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||25.2349|-42.4698
7669||1425||1|Vdist|L/kg BW|68.17384523||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||11.3438|-14.6876
7670||1848||1|Vdist|L/kg BW|55.28248229||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||23.9676|-39.9352
7671||1849||1|Vdist|L/kg BW|50.77601307||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||15.1702|-22.3405
7672||1850||1|Vdist|L/kg BW|55.32898142||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-13.1658|34.3315
7673||1426||1|Vdist|L/kg BW|1.121257639||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||3.74011|-1.48023
7675||1427||1|Vdist|L/kg BW|586.3599412||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||56.2445|-104.489
7676||1430||1|Vdist|L/kg BW|1.353519833||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||20.5917|-35.1835
7678||1237||1|Vdist|L/kg BW|748.116558||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||24.7995|-43.5991
7679||1239||1|Vdist|L/kg BW|1.08476688||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||1.2094|3.5812
7681||1804||1|Vdist|L/kg BW|21.43855906||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||28.0478|-48.0957
7682||1808||1|Vdist|L/kg BW|3.414539721||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-4.8583|15.7166
7683||1809||1|Vdist|L/kg BW|14.12616573||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||29.9884|-51.9767
7684||1810||1|Vdist|L/kg BW|17.77841091||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||51.2703|-94.5406
7685||1435||1|Vdist|L/kg BW|1.404687493||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||11.2012|-16.4025
7687||1436||1|Vdist|L/kg BW|132.6730819||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||51.8119|-95.6238
7688||1437||1|Vdist|L/kg BW|2.671544548||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||24.6991|-43.3983
7690||1439||1|Vdist|L/kg BW|8.798610822||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||13.0005|-18.001
7691||1827||1|Vdist|L/kg BW|6.86760037||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||9.82973|-11.6595
7692||1764||1|Vdist|L/kg BW|3.256316948||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-22.298|50.5961
7693||1441||1|Vdist|L/kg BW|34.73242612||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||48.753|-91.506
7694||1442||1|Vdist|L/kg BW|29.24133174||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-11.8019|31.6037
7695||1446||1|Vdist|L/kg BW|6.477522969||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||38.5534|-69.1068
7697||1451||1|Vdist|L/kg BW|107.9447709||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||10.8182|-13.6365
7698||1452||1|Vdist|L/kg BW|195.5071609||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||4.00838|-0.016761
7700||1453||1|Vdist|L/kg BW|0.908627856||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-0.817279|9.63456
7702||1457||1|Vdist|L/kg BW|2.200975515||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||30.0837|-54.1674
7703||1460||1|Vdist|L/kg BW|4.560144039||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||13.2472|-18.4944
7704||1763||1|Vdist|L/kg BW|0.344218986||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-92.216|190.432
7705||1815||1|Vdist|L/kg BW|0.199857281||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-12.5597|31.1194
7706||1867||1|Vdist|L/kg BW|2.081789788||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-5.23851|18.477
7708||1683||1|Vdist|L/kg BW|1.569879723||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-47.9824|103.965
7709||1823||1|Vdist|L/kg BW|4.1411611||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-1.60177|11.2035
7710||1463||1|Vdist|L/kg BW|1.807116057||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-16.318|40.636
7711||1465||1|Vdist|L/kg BW|26.92322079||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||3.46898|1.06203
7712||1467||1|Vdist|L/kg BW|10.51470406||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||47.7305|-89.4611
7713||1774||1|Vdist|L/kg BW|0.478918428||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-17.2784|40.5569
7715||1468||1|Vdist|L/kg BW|71.34356544||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||126.848|-245.697
7716||1469||1|Vdist|L/kg BW|6.150097714||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||76.9066|-147.813
7718||1470||1|Vdist|L/kg BW|67.45877252||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||42.6891|-77.3783
7719||1471||1|Vdist|L/kg BW|5.394586535||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||35.6408|-65.2816
7721||1689||1|Vdist|L/kg BW|13.42564655||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||8.39646|-8.79293
7722||1690||1|Vdist|L/kg BW|102.7967489||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||10.8735|-13.747
7723||1691||1|Vdist|L/kg BW|23.06654362||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-0.647814|9.29563
7724||1692||1|Vdist|L/kg BW|46.9236619||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.9964|-3.99279
7725||1693||1|Vdist|L/kg BW|64.64269162||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-6.13372|20.2674
7726||1694||1|Vdist|L/kg BW|76.906257||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-16.4421|40.8843
7727||1747||1|Vdist|L/kg BW|3.640537774||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-6.60017|19.2003
7728||1811||1|Vdist|L/kg BW|0.71582908||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-43.1398|92.2795
7729||1812||1|Vdist|L/kg BW|0.627221382||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-77.0669|160.134
7730||1813||1|Vdist|L/kg BW|0.622045008||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-145.025|296.05
7731||1853||1|Vdist|L/kg BW|0.654369704||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-91.9069|191.814
7732||1854||1|Vdist|L/kg BW|0.994790852||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-147.095|302.189
7733||1797||1|Vdist|L/kg BW|0.986088661||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-13.202|32.4039
7734||1770||1|Vdist|L/kg BW|0.387173633||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-71.4587|148.917
7735||1817||1|Vdist|L/kg BW|2.313813406||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||20.8555|-35.7111
7736||1869||1|Vdist|L/kg BW|3.930366523||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||67.2559|-126.512
7737||1870||1|Vdist|L/kg BW|7.578671978||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-67.6574|143.315
7738||1871||1|Vdist|L/kg BW|7.12320903||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||28.5523|-49.1047
7739||1484||1|Vdist|L/kg BW|8.769336686||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||35.605|-65.2099
7740||1485||1|Vdist|L/kg BW|1.451523451||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-36.0518|80.1036
7741||1486||1|Vdist|L/kg BW|5.872430548||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||6.36068|-6.72136
7743||1487||1|Vdist|L/kg BW|4.789840868||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||0.0219646|5.95607
7744||1488||1|Vdist|L/kg BW|491.8672713||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||13.5168|-19.0337
7745||1830||1|Vdist|L/kg BW|61.97082285||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.41903|-2.83807
7746||1831||1|Vdist|L/kg BW|62.7802729||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-40.7811|89.5622
7747||1832||1|Vdist|L/kg BW|58.47854283||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-56.7646|121.529
7749||1695||1|Vdist|L/kg BW|15.54020713||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||35.202|-62.4039
7750||1696||1|Vdist|L/kg BW|21.48623911||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||20.5084|-33.0167
7751||1697||1|Vdist|L/kg BW|29.35779498||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||16.2006|-24.4011
7752||1256||1|Vdist|L/kg BW|1.007122906||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-17.0824|40.1648
7754||1345||1|Vdist|L/kg BW|312.3116542||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||24.7074|-41.4148
7755||1346||1|Vdist|L/kg BW|104.8487765||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||23.5806|-39.1612
7756||1189||1|Vdist|L/kg BW|1.845907485||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-149.011|306.022
7757||1833||1|Vdist|L/kg BW|114.6586361||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||14.6903|-21.3805
7758||1834||1|Vdist|L/kg BW|50.77480185||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-67.9439|143.888
7759||1835||1|Vdist|L/kg BW|55.04275953||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-111.941|231.882
7761||1490||1|Vdist|L/kg BW|3.093696427||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||3.73661|-1.47323
7762||1491||1|Vdist|L/kg BW|64.53304712||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||19.8478|-31.6955
7764||1492||1|Vdist|L/kg BW|4.96266985||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||46.3844|-86.7689
7765||1493||1|Vdist|L/kg BW|102.6240375||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||17.4868|-26.9735
7766||1703||1|Vdist|L/kg BW|5.951264464||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-36.5784|81.1569
7768||1494||1|Vdist|L/kg BW|11.02471622||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||78.5505|-149.101
